 3477576.5505  0.2560 -5.2084 3 3244.6008 93  18003140415 510 0    15 411 0     
 3482398.3234  0.1297 -6.4689 3 2205.6528 23  18003140411 7 5 0    12 4 8 0     
 3484164.2819  5.3240-11.2647 3 5339.6687 99  1800314041613 4 0    1514 1 0     
 3484164.3332  5.3240-11.7418 3 5339.6687 33  1800314041613 3 0    1514 2 0     
 3493477.5674  1.7848-10.8350 3 4738.6218 39  18003140419 515 0    20 218 0     
 3495358.1100  0.1500 -0.9198 3 1006.1160 51 -180031404 8 4 5 0     8 3 6 0     
 3495630.0239  9.9643-16.7161 3 7914.7011153  18003140425 520 0    26 423 0     
 3498248.9796  0.1760 -5.2008 3 2629.3345 87  18003140414 411 0    13 5 8 0     
 3509431.2780  0.1500 -1.5780 3 1360.2354 57 -180031404 9 5 4 0     9 4 5 0     
 3510691.5230  0.3553 -6.4939 3 3347.7833 87  18003140414 8 7 0    13 9 4 0     
 3516250.6620  0.3542 -6.9697 3 3347.7805 29  18003140414 8 6 0    13 9 5 0     
 3518463.7903  3.2785-10.4172 3 5066.2277 99  1800314041612 5 0    1513 2 0     
 3518464.0100  3.2783-10.8943 3 5066.2277 33  1800314041612 4 0    1513 3 0     
 3526148.1463  0.5166 -7.0543 3 4174.2875105  18003140417 611 0    17 512 0     
 3531974.7135  9.9540-17.1866 3 7914.6947 51  18003140425 620 0    26 323 0     
 3536666.8070  0.1500 -0.3982 3  586.2436 45 -180031404 7 1 6 0     7 0 7 0     
 3538888.8267  0.1090 -5.1562 3 2983.3964 29  18003140414 6 8 0    14 5 9 0     
 3547271.1320  0.3000 -3.5676 3 1724.7054 23 -18003140411 4 8 0    10 5 5 0     
 3568077.4310  0.3000 -3.9972 3 1327.1100 63 -18003140410 3 8 0    11 011 0     
 3569471.1194  8.4294-12.2632 3 5614.0862 99  1800314041614 3 0    1515 0 0     
 3569471.1199  8.4294-12.7403 3 5614.0862 33  1800314041614 2 0    1515 1 0     
 3569620.9050  0.3000 -3.5740 3 2414.7235 81 -18003140413 4 9 0    13 310 0     
 3576733.6039  0.9024-10.0956 3 4735.8447 39  18003140419 515 0    18 612 0     
 3599641.7080  0.1500  0.1134 3  326.6255 13 -180031404 6 0 6 0     5 1 5 0     
 3612970.6230  0.1500 -0.7347 3  885.6002 51 -180031404 8 3 6 0     8 2 7 0     
 3654603.2820  0.1500  0.6065 3  325.3479 39 -180031404 6 1 6 0     5 0 5 0     
 3665944.5460  1.9016 -9.6327 3 4796.9701 99  1800314041611 6 0    1512 3 0     
 3665954.5914  1.9014-10.1098 3 4796.9701 33  1800314041611 5 0    1512 4 0     
 3669872.2510  0.1500 -1.8489 3  927.7439 17 -180031404 8 3 5 0     7 4 4 0     
 3674226.9950  0.1500 -2.1868 3 1690.6644 69 -18003140411 3 8 0    11 2 9 0     
 3682708.1050  0.1500 -1.0959 3 1079.0796 57 -180031404 9 2 7 0     9 1 8 0     
 3686083.8940  0.6707 -8.1349 3 3922.3311 31  18003140415 9 7 0    1410 4 0     
 3687182.2323  0.6704 -7.6575 3 3922.3306 93  18003140415 9 6 0    1410 5 0     
 3691315.5500  0.3000 -0.8492 3  586.4792 15 -180031404 7 2 6 0     7 1 7 0     
 3718095.9400  0.1500 -3.3459 3 1874.9730 69 -18003140411 5 6 0    10 6 5 0     
 3721502.7960  0.1500 -1.6321 3 1131.7756 17 -180031404 8 5 3 0     8 4 4 0     
 3737021.5320  0.1500 -1.7413 3 1216.2313 19 -180031404 9 4 6 0     9 3 7 0     
 3761282.2276  7.7181-16.5446 3 7530.9209135  180031404221112 0    23 815 0     
 3762739.8740  0.1207 -4.8258 3 2300.6851 27  18003140413 410 0    12 5 7 0     
 3776068.3004  0.0824 -3.6401 3 1998.9954 75  18003140412 4 9 0    11 5 6 0     
 3798281.6380  0.1500 -0.3002 3  416.2087 13 -180031404 6 1 5 0     5 2 4 0     
 3807258.4120  0.1500  0.5522 3  173.3658 27 -180031404 4 2 3 0     3 1 2 0     
 3809786.8414  0.0979 -3.9540 3 2629.3345 81  18003140413 6 7 0    13 5 8 0     
 3818940.4840  0.8705 -9.0880 3 5199.5965117  18003140419 712 0    19 613 0     
 3830897.2296  0.4029 -6.8797 3 2952.3939 93  18003140415 312 0    16 215 0     
 3843461.9111 14.2835-18.2307 3 8450.5589 53  18003140426 521 0    27 424 0     
 3855281.5950  0.1500 -0.8254 3  931.2371 45 -180031404 7 5 2 0     7 4 3 0     
 3858099.0816  0.0472 -4.4292 3 1282.9191 51  180031404 8 6 3 0     9 3 6 0     
 3861873.6760  3.6978-13.5423 3 5812.0707 39  180031404191010 0    20 713 0     
 3865609.9926 14.2269-17.7500 3 8450.5550159  18003140426 621 0    27 324 0     
 3867744.3432  2.6192-11.6442 3 5163.0878 41  18003140420 416 0    21 319 0     
 3878762.3594  0.4662 -8.6210 3 4735.8447 37  18003140418 711 0    18 612 0     
 3887602.2849  0.7694 -8.3643 3 4606.1683 37  18003140418 612 0    18 513 0     
 3922858.1360  0.1500 -1.0858 3  757.7802 13 -180031404 6 5 1 0     6 4 2 0     
 3925937.6491  2.6507-11.1579 3 5163.0812123  18003140420 516 0    21 219 0     
 3927581.6337  1.1937 -8.8875 3 4534.9635 99  1800314041610 7 0    1511 4 0     
 3927790.0335  1.1938 -9.3646 3 4534.9635 33  1800314041610 6 0    1511 5 0     
 3935794.9415  1.4271-10.5305 3 5680.7868 41  18003140420 713 0    20 614 0     
 3937072.7015  0.0845 -3.7996 3 2144.0463 75  18003140412 5 8 0    11 6 5 0     
 3941630.1688  0.4285 -7.3396 3 2952.3867 31  18003140415 412 0    16 115 0     
 3949319.6672  0.0229 -0.5705 3  610.3412 33  180031404 5 5 0 0     5 4 1 0     
 3953481.9723  0.0203 -0.6018 3  756.7248 39  180031404 6 5 2 0     6 4 3 0     
 3954345.2198  0.0206 -1.2802 3  927.7439 15  180031404 7 5 3 0     7 4 4 0     
 3956019.3048  0.0229 -1.0462 3  610.1144 11  180031404 5 5 1 0     5 4 2 0     
 3970997.4050  0.1500 -1.0994 3 1122.7086 51 -180031404 8 5 4 0     8 4 5 0     
 3977046.4810  0.1500  0.4512 3   79.4964 21 -180031404 3 2 1 0     2 1 2 0     
 3981743.3444  0.1386 -4.4164 3 1557.8477 69  18003140411 2 9 0    12 112 0     
 3989941.7293  4.7235-12.1860 3 5733.1510 35  1800314041713 5 0    1614 2 0     
 3989942.0939  4.7239-11.7088 3 5733.1510105  1800314041713 4 0    1614 3 0     
 4000164.7500  0.1500 -0.5136 3  648.9787 45 -180031404 7 2 5 0     6 3 4 0     
 4020094.1380  0.1500 -1.9430 3 1340.8849 19 -180031404 9 5 5 0     9 4 6 0     
 4036156.7226  0.3319 -6.3839 3 3623.7652 33  18003140416 511 0    16 412 0     
 4039389.0258  7.3391-13.0281 3 6012.3405 35  1800314041714 4 0    1615 1 0     
 4039389.0304  7.3391-12.5510 3 6012.3405105  1800314041714 3 0    1615 2 0     
 4047049.2288  0.1379 -5.2165 3 2613.1046 27  18003140413 6 8 0    12 7 5 0     
 4053426.0660  0.1500 -1.6560 3 1446.1283 63 -18003140410 4 7 0    10 3 8 0     
 4053610.9885  1.3607-10.0310 3 4291.9071 99  18003140416 9 8 0    17 611 0     
 4054142.9250  2.9607-11.4049 3 5455.8879 35  1800314041712 6 0    1613 3 0     
 4054144.1448  2.9603-10.9278 3 5455.8879105  1800314041712 5 0    1613 4 0     
 4072555.2670  0.1500 -1.5166 3 1080.3855 19 -180031404 9 3 7 0     9 2 8 0     
 4083377.3306  0.3482 -7.2290 3 4291.9071105  18003140417 710 0    17 611 0     
 4091436.4429  0.2497 -5.8041 3 3127.8619 87  18003140414 7 8 0    13 8 5 0     
 4101666.4279  0.0769 -3.7609 3 2300.6851 25  18003140412 6 6 0    12 5 7 0     
 4113879.8132  0.1411 -4.8747 3 1557.8444 23  18003140411 3 9 0    12 012 0     
 4118633.7030  0.1500 -1.8901 3 1581.3360 63 -18003140410 5 6 0    10 4 7 0     
 4158466.3283  0.2556 -6.2672 3 3127.8028 29  18003140414 7 7 0    13 8 6 0     
 4161918.7410  0.1500 -1.0824 3  744.0637 17 -180031404 8 1 7 0     8 0 8 0     
 4166851.1760  0.1500  0.5300 3  447.2524 45 -180031404 7 0 7 0     6 1 6 0     
 4169497.5205  0.4598 -7.4313 3 3685.4191 31  18003140415 8 8 0    14 9 5 0     
 4176095.0623  0.0339 -4.3216 3  602.7735 11  180031404 5 5 1 0     6 2 4 0     
 4178981.7119  4.9971-14.2731 3 6844.1752 47  18003140423 618 0    22 715 0     
 4184795.8456  0.4574 -6.9511 3 3685.4082 93  18003140415 8 7 0    14 9 6 0     
 4190576.6430  0.1500  0.0588 3  446.6966 15 -180031404 7 1 7 0     6 0 6 0     
 4213248.4171 10.7781-14.0204 3 6290.1800 35  1800314041715 3 0    1616 0 0     
 4213248.4171 10.7781-13.5433 3 6290.1800105  1800314041715 2 0    1616 1 0     
 4218430.6180  0.1500  0.0323 3  275.4970 11 -180031404 5 2 4 0     4 1 3 0     
 4225659.8999  0.7727 -8.4690 3 4291.9071111  18003140418 514 0    17 611 0     
 4229291.8528  1.9804-10.6595 3 5183.5911 35  1800314041711 7 0    1612 4 0     
 4229329.5789  1.9801-10.1823 3 5183.5910105  1800314041711 6 0    1612 5 0     
 4233132.8840  2.0014-11.0368 3 6177.3511129  18003140421 714 0    21 615 0     
 4239238.3144  0.1134 -4.6198 3 2739.4286 29  18003140414 410 0    14 311 0     
 4240191.8230  0.1500 -0.5937 3  744.1627 51 -180031404 8 2 7 0     8 1 8 0     
 4241232.0879  0.0614 -2.8378 3 1474.9808 21  18003140410 4 6 0     9 5 5 0     
 4279695.9250  0.1500 -2.8416 3 1843.0297 23 -18003140411 5 7 0    11 4 8 0     
 4280094.2925  2.6798-12.8656 3 6844.1752 45  18003140422 814 0    22 715 0     
 4305484.0982  0.1671 -4.6837 3 2612.7998 81  18003140413 6 7 0    12 7 6 0     
 4311332.8337  3.7121-12.0071 3 5604.3093129  18003140421 417 0    22 320 0     
 4311417.8796  0.8238 -8.1762 3 4283.3076 99  18003140416 9 8 0    1510 5 0     
 4314650.1983  0.8222 -8.6527 3 4283.3057 33  18003140416 9 7 0    1510 6 0     
 4321387.7766  3.4426-13.4939 3 7386.7750141  18003140423 815 0    23 716 0     
 4329195.3626  0.3952 -7.9724 3 2983.3964 27  18003140413 8 6 0    14 5 9 0     
 4345062.1658  3.7394-12.4796 3 5604.3057 43  18003140421 517 0    22 220 0     
 4345505.1000  0.1500 -1.8999 3 1293.0182 21 -18003140410 2 8 0    10 1 9 0     
 4348518.1620  0.1500 -2.6811 3 1998.9954 69 -18003140411 6 5 0    11 5 6 0     
 4366791.7680  0.1500 -3.1095 3 1960.2074 25 -18003140412 3 9 0    12 210 0     
 4374951.9995  0.3493 -6.8316 3 3870.2017 33  18003140416 7 9 0    16 610 0     
 4380721.0974  0.6428 -7.9759 3 3291.1523 33  18003140416 313 0    17 216 0     
 4397189.6757  1.6274-11.3041 3 6318.5533129  18003140421 813 0    21 714 0     
 4404793.4405  0.9621 -8.7427 3 5052.6684117  18003140419 613 0    19 514 0     
 4435759.4110  0.1500 -2.5702 3 1695.0687 23 -18003140411 4 8 0    11 3 9 0     
 4441672.0241  0.6656 -7.4908 3 3291.1487 99  18003140416 413 0    17 116 0     
 4456621.9840  0.1500 -1.3283 3  136.7617 21 -180031404 3 3 0 0     3 0 3 0     
 4467743.7365  0.1160 -4.7461 3 2437.5019 27  18003140413 5 9 0    12 6 6 0     
 4468569.0500  0.1500  0.3582 3  136.1639  7 -180031404 3 3 1 0     2 2 0 0     
 4491333.7769  4.2283-12.2879 3 6147.0800111  1800314041813 6 0    1714 3 0     
 4491335.7874  4.2305-12.7650 3 6147.0800 37  1800314041813 5 0    1714 4 0     
 4506980.8288  6.2869-13.0672 3 6430.7188111  1800314041814 5 0    1715 2 0     
 4506980.8625  6.2870-13.5443 3 6430.7188 37  1800314041814 4 0    1715 3 0     
 4509522.5509  0.0408 -2.8843 3 2124.9514 75  18003140412 5 8 0    12 4 9 0     
 4512384.1210  0.1500  0.8398 3  134.9016 21 -180031404 3 3 0 0     2 2 1 0     
 4519560.8027  1.3967 -9.9427 3 4919.2532 35  1800314041710 8 0    1611 5 0     
 4519563.9210  0.1500 -2.6318 3 1724.7054 21 -18003140410 6 4 0    10 5 5 0     
 4520210.5517  1.3965 -9.4654 3 4919.2529105  1800314041710 7 0    1611 6 0     
 4535149.3999  4.6150-15.0956 3 7944.2279 49  18003140424 816 0    24 717 0     
 4535939.5530  0.1500  0.1759 3  552.9114 45 -180031404 7 1 6 0     6 2 5 0     
 4571661.0110  0.1500 -1.3932 3 1293.6341 63 -18003140410 3 8 0    10 2 9 0     
 4585003.3701  3.0461-11.5417 3 5866.2411111  1800314041812 7 0    1713 4 0     
 4585008.5842  3.0458-12.0188 3 5866.2411 37  1800314041812 6 0    1713 5 0     
 4600431.4520  0.1500  0.4220 3  399.4575 39 -180031404 6 2 5 0     5 1 4 0     
 4602889.1297  0.2015 -5.3293 3 1806.6716 25  18003140412 210 0    13 113 0     
 4619371.4060  0.1500 -1.7092 3 1477.2974 57 -180031404 9 6 3 0     9 5 4 0     
 4638226.2053  9.5414-13.9060 3 6714.1151111  1800314041815 4 0    1716 1 0     
 4638226.2061  9.5414-14.3831 3 6714.1151 37  1800314041815 3 0    1716 2 0     
 4639294.6937  1.1655-10.7286 3 5812.0707 41  18003140420 812 0    20 713 0     
 4656887.5788  0.1001 -5.5415 3 1899.0082 63  18003140410 7 4 0    11 4 7 0     
 4668678.2940  0.1500 -1.8269 3 1255.9116 17 -180031404 8 6 2 0     8 5 3 0     
 4671870.9565  0.2042 -4.8439 3 1806.6701 75  18003140412 310 0    13 013 0     
 4683203.3847  0.3029 -5.5316 3 3472.8813 93  18003140415 7 8 0    15 6 9 0     
 4684382.1060  0.1500 -2.1215 3 1718.7188 63 -18003140410 6 5 0    10 5 6 0     
 4684697.8550  0.1500 -2.1731 3 1474.9808 19 -180031404 9 6 4 0     9 5 5 0     
 4687258.2587  2.7604-12.5185 3 6687.8251 45  18003140422 715 0    22 616 0     
 4687526.5430  0.1500 -1.0945 3 1059.8355 45 -180031404 7 6 1 0     7 5 2 0     
 4688124.3901  0.3515 -6.6380 3 4017.9085105  18003140417 512 0    17 413 0     
 4689524.2120  0.1500 -1.4899 3  888.6327 13 -180031404 6 6 0 0     6 5 1 0     
 4690093.7840  0.1500 -1.3455 3 1255.1668 51 -180031404 8 6 3 0     8 5 4 0     
 4690528.9240  0.1500 -1.0126 3  888.5988 39 -180031404 6 6 1 0     6 5 2 0     
 4693044.4990  0.1500 -1.5705 3 1059.6467 15 -180031404 7 6 2 0     7 5 3 0     
 4701128.5393  0.0440 -3.0871 3 1985.7849 23  18003140411 6 6 0    11 5 7 0     
 4703578.9691  0.1890 -5.2063 3 2927.9413 87  18003140414 6 9 0    13 7 6 0     
 4704124.2740  9.0012-17.8169 3 9278.4668 53  18003140426 917 0    26 818 0     
 4715859.6933  0.5986 -7.8803 3 3870.2017 35  18003140417 513 0    16 610 0     
 4724263.7730  0.1500 -0.0775 3  586.4792 17 -180031404 8 0 8 0     7 1 7 0     
 4728886.8206  5.0033-13.3685 3 6062.1476 45  18003140422 418 0    23 321 0     
 4734296.1710  0.1500  0.4018 3  586.2436 51 -180031404 8 1 8 0     7 0 7 0     
 4739339.5697  0.1223 -4.0882 3 2142.5977 25  18003140412 5 7 0    11 6 6 0     
 4742780.7461  8.7705-16.1111 3 8678.8969153  18003140425 916 0    25 817 0     
 4748468.6471  5.0298-12.8890 3 6062.1456135  18003140422 518 0    23 221 0     
 4749538.4382  0.0575 -3.1539 3 2275.3729 75  18003140412 6 7 0    12 5 8 0     
 4764038.8700  0.1500 -0.8728 3  920.1684 57 -180031404 9 1 8 0     9 0 9 0     
 4770041.4531  0.3371 -6.7819 3 3465.0700 31  18003140415 7 9 0    14 8 6 0     
 4788540.9298  2.2192-10.8202 3 5591.1196111  1800314041811 8 0    1712 5 0     
 4788664.6300  2.2187-11.2973 3 5591.1196 37  1800314041811 7 0    1712 6 0     
 4801938.9950  0.1500 -1.3450 3  920.2100 19 -180031404 9 2 8 0     9 1 9 0     
 4802992.1610  0.1500 -1.3897 3 1122.7086 57 -180031404 9 3 6 0     8 4 5 0     
 4806670.2905  0.0536 -3.9241 3 2426.1965 27  18003140413 5 9 0    13 410 0     
 4826950.5093  0.6055 -7.5029 3 4045.3217 99  18003140416 8 9 0    15 9 6 0     
 4841909.4411  0.0284 -4.0193 3  326.6255  9  180031404 4 4 0 0     5 1 5 0     
 4843741.7257  0.0761 -4.2245 3 2586.5298 27  18003140413 6 8 0    13 5 9 0     
 4850334.6800  0.1500 -1.4675 3  222.0528  9 -180031404 4 3 1 0     4 0 4 0     
 4851532.1605  0.1709 -4.8633 3 2756.4153 87  18003140414 510 0    13 6 7 0     
 4864930.8667  0.6076 -7.9734 3 4045.2856 33  18003140416 8 8 0    15 9 7 0     
 4869963.3710  0.1500 -2.5745 3 1962.5069 75 -18003140412 4 9 0    12 310 0     
 4889279.9124  0.0261 -3.3253 3  447.2524 33  180031404 5 4 1 0     6 1 6 0     
 4900724.2509 13.4730-14.8944 3 6993.8763111  1800314041816 3 0    1717 0 0     
 4900724.2509 13.4730-15.3715 3 6993.8763 37  1800314041816 2 0    1717 1 0     
 4900870.2810  0.9923 -8.1675 3 3647.4614105  18003140417 314 0    18 217 0     
 4904624.1262  3.4257-12.5067 3 6318.5533135  18003140422 617 0    21 714 0     
 4905171.7361  6.5853-15.8960 3 6986.9437 43  180031404211111 0    22 814 0     
 4913876.8110  8.7075-15.7680 3 8514.9876153  18003140425 817 0    25 718 0     
 4922853.9359  0.3733 -6.2772 3 3464.8874 93  18003140415 7 8 0    14 8 7 0     
 4929245.6347  0.1210 -4.7560 3 3080.1788 93  18003140415 411 0    15 312 0     
 4930241.3129  4.2514-15.3680 3 8095.5042 49  18003140424 915 0    24 816 0     
 4934203.6905  1.0111 -8.6409 3 3647.4596 35  18003140417 414 0    18 117 0     
 4935603.0200  1.0468 -9.2554 3 4665.9804 35  18003140417 9 9 0    1610 6 0     
 4944185.6193  1.0438 -8.7768 3 4665.9736105  18003140417 9 8 0    1610 7 0     
 4948772.8642  0.2221 -5.2476 3 3101.4410 29  18003140414 7 7 0    14 6 8 0     
 4949568.0212  1.0107 -9.2390 3 5326.9827117  18003140419 811 0    19 712 0     
 4971053.1523  0.0398 -1.8092 3 1524.8479 69  18003140411 2 9 0    11 110 0     
 4972188.3643  5.6817-14.1891 3 6868.8297 39  1800314041914 6 0    1815 3 0     
 4972188.5557  5.6818-13.7119 3 6868.8297117  1800314041914 5 0    1815 4 0     
 4977517.1862  0.0415 -4.8194 3 1050.1577 15  180031404 7 6 2 0     8 3 5 0     
 4983074.7647  0.0343 -0.9786 3  816.6943 17  180031404 8 2 6 0     7 3 5 0     
 4988779.5906  4.3612-13.4415 3 6581.0555 39  1800314041913 7 0    1814 4 0     
 4988787.7298  4.3696-12.9644 3 6581.0555117  1800314041913 6 0    1814 5 0     
 4994266.4091  0.0945 -4.3861 3 2918.2450 87  18003140414 6 9 0    14 510 0     
 4996245.1851  0.4136 -6.4364 3 3472.8813 99  18003140416 512 0    15 6 9 0     
 4996342.7549  7.2098-16.7515 3 7760.9955141  180031404231013 0    24 718 0     
 4997613.6524  0.0230 -0.1867 3  542.9058 15  180031404 7 2 6 0     6 1 5 0     
 5023120.6754  1.1281-10.1039 3 5513.2335 41  18003140420 614 0    20 515 0     
 5031675.2628  0.0618 -3.1324 3 2246.8849 81  18003140413 310 0    13 211 0     
 5039476.8910  0.2662 -6.0633 3 3101.4410 31  18003140415 511 0    14 6 8 0     
 5039719.9959  3.0292-12.0923 3 5326.9827111  1800314041810 9 0    19 712 0     
 5045596.3915  9.7322-18.3288 3 8306.1441 49  180031404241014 0    25 719 0     
 5064656.4416  8.0023-14.9677 3 7157.3469 39  1800314041915 5 0    1816 2 0     
 5064656.4476  8.0024-14.4906 3 7157.3469117  1800314041915 4 0    1816 3 0     
 5087867.3688  5.3896-16.1691 3 7231.1660 45  180031404221012 0    23 717 0     
 5094452.7463  0.0430 -2.2719 3 1525.1360 23  18003140411 3 9 0    11 210 0     
 5107280.0118  0.0221  0.7592 3  212.1564 27  180031404 4 3 2 0     3 2 1 0     
 5109163.3822  1.6900-10.1227 3 5324.6663111  1800314041810 9 0    1711 6 0     
 5110986.8381  1.6890-10.5995 3 5324.6650 37  1800314041810 8 0    1711 7 0     
 5111711.2085  3.2840-12.7158 3 6296.8949 39  1800314041912 8 0    1813 5 0     
 5111729.5672  3.2861-12.2387 3 6296.8948117  1800314041912 7 0    1813 6 0     
 5123282.9556  6.4825-13.8157 3 6536.4419141  18003140423 419 0    24 322 0     
 5134696.2591  6.5092-14.2917 3 6536.4407 47  18003140423 519 0    24 222 0     
 5135475.0962  0.0290 -3.8619 3  586.4792 13  180031404 6 4 2 0     7 1 7 0     
 5142219.6005  0.1480 -4.0775 3 2756.4153 81  18003140413 7 6 0    13 6 7 0     
 5163070.0223  0.0731 -4.0510 3 2746.0235 87  18003140414 510 0    14 411 0     
 5194867.1905  0.0267 -0.4183 3  709.6082 17  180031404 8 1 7 0     7 2 6 0     
 5197474.6961  0.2817 -5.3380 3 2073.5158 81  18003140413 211 0    14 114 0     
 5201430.6288  0.0267 -0.1412 3  142.2785  9  180031404 4 2 2 0     3 1 3 0     
 5205961.4346  0.1107 -5.5439 3 3269.5399 31  18003140415 610 0    15 511 0     
 5210167.0061  3.2074-13.7111 3 7530.9209141  18003140423 914 0    23 815 0     
 5223440.9737  0.0333 -3.7098 3  885.6002 45  180031404 7 5 2 0     8 2 7 0     
 5225836.5782  2.4747-13.6528 3 5996.5157 41  18003140420 911 0    21 616 0     
 5227354.4853  0.2723 -5.5838 3 2927.0752 29  18003140414 6 8 0    13 7 7 0     
 5232861.4930  0.2844 -5.8116 3 2073.5151 27  18003140413 311 0    14 014 0     
 5248884.1851  1.0502 -9.7156 3 3870.2017 31  18003140415 9 7 0    16 610 0     
 5255904.2751  3.1931-13.0682 3 7211.4569141  18003140423 716 0    23 617 0     
 5262140.1185  0.0341 -4.3953 3 1080.3855 17  180031404 8 5 3 0     9 2 8 0     
 5264436.2334  0.0984 -3.9317 3 2437.5019 25  18003140412 7 5 0    12 6 6 0     
 5265313.3467  0.8846 -8.7534 3 4865.2263 37  18003140418 810 0    18 711 0     
 5268484.5554  1.8586-12.2514 3 5527.0440117  18003140419 910 0    20 615 0     
 5276120.5331 11.8793-15.8046 3 7443.5306 39  1800314041916 4 0    1817 1 0     
 5276120.5332 11.8793-15.3275 3 7443.5306117  1800314041916 3 0    1817 2 0     
 5276517.8693  0.0324  0.2087 3  744.1627 57  180031404 9 0 9 0     8 1 8 0     
 5280734.4806  0.0322 -0.2676 3  744.0637 19  180031404 9 1 9 0     8 0 8 0     
 5296665.4614  0.2659 -6.2482 3 3266.5143 31  18003140415 610 0    14 7 7 0     
 5304513.5169  4.1673-14.6756 3 6717.1699129  180031404211011 0    22 716 0     
 5322547.9922  0.0228  0.2936 3  206.3014  9  180031404 4 3 1 0     3 2 2 0     
 5332091.2581  0.0685 -2.9018 3 2144.0463 69  18003140411 7 4 0    11 6 5 0     
 5340262.7428  0.0613 -3.5769 3 2248.0646 27  18003140413 410 0    13 311 0     
 5342354.9211  3.5915-14.1466 3 6482.1539129  18003140421 912 0    22 617 0     
 5344515.4200  2.5400-12.0100 3 6019.1805 39  1800314041911 9 0    1812 6 0     
 5344877.7937  2.5385-11.5329 3 6019.1804117  1800314041911 8 0    1812 7 0     
 5350872.8092  0.0575 -1.6712 3 1114.5323 21  18003140410 1 9 0    10 010 0     
 5354883.8124  0.0374 -1.5888 3 1216.1945 45  180031404 7 7 0 0     7 6 1 0     
 5355024.5949  0.0374 -2.0659 3 1216.1898 15  180031404 7 7 1 0     7 6 2 0     
 5363492.5226  0.0487 -2.8980 3 1875.4618 21  18003140410 7 3 0    10 6 4 0     
 5365553.6689  0.1210 -4.5132 3 2748.0996 27  18003140413 7 7 0    13 6 8 0     
 5366265.8244  0.0899 -3.4358 3 2433.8005 75  18003140412 7 6 0    12 6 7 0     
 5366385.5100  0.3423 -7.8855 3 4427.1649 37  18003140418 513 0    18 414 0     
 5367017.4820  0.0336 -4.1425 3  709.6082 13  180031404 6 5 1 0     7 2 6 0     
 5367748.3627  0.0353 -2.1950 3 1411.6419 17  180031404 8 7 1 0     8 6 2 0     
 5368641.8497  0.0353 -1.7177 3 1411.6115 51  180031404 8 7 2 0     8 6 3 0     
 5368807.2545  0.0577 -1.1920 3 1114.5499 63  18003140410 2 9 0    10 110 0     
 5372427.9921  0.0392 -2.0192 3 1631.3831 57  180031404 9 7 2 0     9 6 3 0     
 5372741.8445  0.0669 -3.3715 3 2142.5977 23  18003140411 7 5 0    11 6 6 0     
 5376412.1309  0.0393 -2.4956 3 1631.2455 19  180031404 9 7 3 0     9 6 4 0     
 5377444.6429  0.0487 -2.4183 3 1874.9730 63  18003140410 7 4 0    10 6 5 0     
 5381326.5199  0.1621 -4.6900 3 3084.8358 87  18003140414 7 8 0    14 6 9 0     
 5394190.4930  0.6974-10.0561 3 4432.8600105  18003140417 8 9 0    18 514 0     
 5397239.8746  1.4830 -9.3584 3 4021.2189 37  18003140418 315 0    19 218 0     
 5397955.3585  0.6234 -9.7539 3 4027.5058 33  18003140416 8 8 0    17 513 0     
 5404939.0342  0.0836 -2.5495 3 1718.7188 69  18003140411 4 7 0    10 5 6 0     
 5408051.4414  0.0603 -5.3965 3 1695.0687 21  18003140410 6 4 0    11 3 9 0     
 5408268.1498  9.1232-17.4012 3 9098.0664 53  18003140426 818 0    26 719 0     
 5415459.4465  1.4977 -8.8795 3 4021.2180111  18003140418 415 0    19 118 0     
 5425925.7141  0.2060 -5.8703 3 3443.1921 31  18003140415 7 9 0    15 610 0     
 5428503.7105  0.4592 -6.8900 3 3824.9980 99  18003140416 710 0    15 8 7 0     
 5435029.1575  5.9225-14.4493 3 7326.2856123  1800314042014 7 0    1915 4 0     
 5435030.0451  5.9228-14.9264 3 7326.2856 41  1800314042014 6 0    1915 5 0     
 5437820.4906  0.0268  0.1101 3  704.2141 51  180031404 8 2 7 0     7 1 6 0     
 5442413.5026  0.0713 -5.3576 3 1962.5069 69  18003140411 6 5 0    12 310 0     
 5453082.0365  1.7184-11.8529 3 5074.2211 37  18003140418 9 9 0    19 614 0     
 5453757.4624  0.1951 -6.8122 3 2746.0235 81  18003140413 7 6 0    14 411 0     
 5475679.4147  0.2397 -7.9093 3 3083.8653 29  18003140414 7 7 0    15 412 0     
 5476139.0010  7.8534-17.3135 3 7999.0128141  180031404231112 0    24 817 0     
 5477449.7962  0.1394 -5.7876 3 3639.5381 99  18003140416 611 0    16 512 0     
 5480069.6722  0.7988 -8.6064 3 4427.2269 35  18003140417 810 0    16 9 7 0     
 5482690.4826  4.5553-13.7196 3 7034.6840123  1800314042013 8 0    1914 5 0     
 5482713.8193  4.5843-14.1967 3 7034.6840 41  1800314042013 7 0    1914 6 0     
 5491616.6886  7.4831-15.1984 3 7619.5231123  1800314042015 6 0    1916 3 0     
 5491616.7285  7.4832-15.6755 3 7619.5231 41  1800314042015 5 0    1916 4 0     
 5495395.3975  8.4007-15.2502 3 7027.0205 49  18003140424 420 0    25 323 0     
 5500117.1416  0.0219 -0.9994 3  325.3479 33  180031404 5 3 2 0     5 0 5 0     
 5502077.0713  8.4278-14.7724 3 7027.0198147  18003140424 520 0    25 223 0     
 5506087.9264  0.0390 -4.2483 3 1293.6341 57  180031404 9 5 4 0    10 2 9 0     
